20000104,99,99,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000105,-999,-999,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000106,-0.0009726611,-0.0009726611,0,-0.0009726611,0.0198079998,-1,-7.99090976718E-005,0.000039491,0.0002104476,0.0002296051,7.17788589346E-005,0.000128585,-9.57561546336E-005,0.000039491,-0.0003654316,-0.0003710603,5.88209329636E-005,-1.32529047422E-006,-0.0001769391,8.74876762916E-005,-9.92693709741E-005,-0.0001302691,6.96324689337E-005,0.0004580957,-0.0004694544,-8.60884609977E-005,-0.0001119782,-0.0002938423,-0.0004768253,0.0004885928,9.74819321093E-005,0.0007227208,0.0001339961,-0.0002083963,-0.0001525809,0.0002317987,-0.0002714365,-0.0001109944,-5.30104115406E-005,-9.68297528639E-005,7.05675814584E-006,-0.0001442998,7.89993767061E-005,-6.86755404715E-005,0.0001510982,-0.0001819112,-0.0001166065,0.0002597779,-3.54285313134E-006,0.0001403058,0.000039491,0.000467699,-0.0001144415,0.0002110513,-0.0001102966,6.84765433028E-005,9.40753137439E-005,2.16783018945E-006,7.52513301963E-006,-4.6424889074E-005,7.23497436139E-005,0.0003755592,6.7330679709E-005,0.0002794334,-7.48878638677E-005,0.0007412328,-0.0001326012,-8.28775214465E-005,-0.000736371,-0.000294823,0.0001113473,0.0001809077,0.0002308339,0.0001671522,-1.5253489491E-005,0.0002924267,-5.84414993081E-005,-0.0005391811,-0.0008038791,-0.0009938423,0.0004447516,-1.84613142334E-005,-0.000101619,-0.0004542027,0.0003763976,0.0004019853,0.0001696655,6.28469057552E-005,-1.71814777744E-005,-0.0001019231,0.0003349914,-0.0001549571,-0.0001259164,0.000039491,0.0001907047,0.0001061577,-9.87113244803E-005,1.99087906256E-005,-0.0002478039,0.0002089826,-0.0001451243,0.0003637125,-4.29731624244E-005,-7.0415153483E-005,7.00806330063E-005,-0.0001549571,0,-0.0019785655,0.0413083889,-0.019379845,0.0032392411,-0.003050004,0,0,0.0371794723,-0.0072394742,-0.0019367334,0.0030487805,0.0605271918,0.0143639414,0.0319343066,-0.0123685236,0.0072093023,-0.0327669903,-0.0116252034,0.0299719917,0,0.0537634409,0.0086063083,-0.0721003135,0.0116031109,0.055,-0.0031848008,0.0236393623,-0.0088211708,0.0407718643,0.0187169853,0,0.0306372725,0.0026468274,-0.0127616131,0.0078745769,-0.0786690172,0.0107009096,0.0171557562,-0.0108303249,0.0028818444,0.0162388685,-0.0028311271,0,0.0291479821,0.1156771774,-0.0136564835,-0.00871112,0,0.0150193798,0.0192056862,0.0168308435,0.0069038768,0.0314876787,0,0.0734693878,0.0072585148,-0.0399491928,-0.0151153807,0.0145135072,0.0009881587,0.0019465219,0.07616,-0.0031055901,-0.0052271813,0.0047590942,0.0107369251,0.0166205497,0.002722323,-0.0948514739,0.0474137931,0.0359323886,0.063912806,0,0.0046835389,-0.0153649168,-0.0834879406,0.0645604396,0.1093502377,0.1299477222,0.0050118702,0.0137999014,-0.0018784382,0.0239043825,0.0020761246,0.0080353556,0.0013057453,-0.0188679245,0.0153535354,-0.0178970917,0.0168159204,-0.0319218241,-0.0155133669,0.0172413793,-0.0181268882,0.0290383721,-0.0580394571,0.0054194876,-0.0165996611,0.0080353556
20000107,0.0069462393,0.0069462393,0,0.0059735781,0.0230735988,1,8.3644806842E-005,0.0001034305,-0.0003294391,0.0002774433,5.12523959211E-005,0.0001141448,8.3644806842E-005,8.3644806842E-005,-0.0002881499,0.0001560395,0.0001030121,0.000053157,-0.0005216271,-5.99946075883E-005,-0.0002356983,0.00020733,1.15517835861E-005,0.0004113147,0.0001998968,-0.0002160751,8.3644806842E-005,-0.0004539896,-2.41827591051E-006,0.0008046479,-3.23863020391E-005,-0.0004663552,0.0001154928,-0.0001527488,0.0001718565,-0.0003240738,-0.000103525,8.3644806842E-005,-0.0002227279,5.71765330026E-005,0.0002112609,0.000004899,0.000870335,-2.33642889312E-005,-8.79127552348E-005,0.0001919481,5.48263630379E-005,-7.87438783335E-005,0.0001119561,8.3644806842E-005,-0.000207835,-0.001073127,0.0002202096,0.000170756,8.3644806842E-005,-0.000066549,-0.0001084121,-8.46636281505E-005,0.000014606,-0.000231232,8.3644806842E-005,-0.0006510491,1.10596588799E-005,0.0004831367,0.0002347986,-6.14902655321E-005,7.37632200846E-005,6.41795881144E-005,-0.0006779552,0.0001147007,0.0001359166,3.60538648103E-005,-2.3724444565E-005,-8.25606902988E-005,5.64215763519E-005,0.0010321595,-0.0003904931,-0.0002756791,-0.0005554833,8.3644806842E-005,3.68094181942E-005,0.000237294,0.0009185242,-0.0005619596,-0.0010098576,-0.0012158324,3.35261046526E-005,-5.43542074508E-005,0.0001024292,-0.000155399,6.28835611672E-005,3.29125119712E-006,7.05873540497E-005,0.0002723241,-6.98905466934E-005,0.0002626157,-8.45143971381E-005,0.000402863,0.0002387785,-0.000088769,0.0002649137,-0.0002067389,0.0006640394,2.94499304288E-005,0.0002496414,3.29125119712E-006,0.0212384369,0.0082603668,0.0720318193,0.0245059289,0,0.0181144835,0.0162782825,0.0122659781,-0.0005545038,0.0468240261,0.0077619664,0.0030395137,0.0166557277,0.0357619016,0.0689655172,-0.0410018736,0.0260909721,0.0777917189,-0.0026137641,0.0125430226,-0.0247687258,-0.0918367347,0.0243420842,0.0067567568,0,0.0268562401,0.0127661333,0.0102040816,0.027710356,0,0.0224560066,0.0329985653,0.0148841417,0.0062785388,0.0096518442,0.0100756558,0.0136331021,0.0079407094,0.0164225477,0,0.0210727969,-0.0097938144,0.0388275015,0.0101841435,0,0.0469978702,0.0245940962,0.021365443,0.00969163,0.0062052506,0.018836589,-0.0055174184,-0.0068565401,-0.0056038932,-0.0032967033,0.0628136882,-0.0038802661,0.0696299774,0.007673681,-0.0021363446,0.0596285144,0.0044989775,0.1299435028,0.01298027,0.0557801132,0.0143435004,0.0742985576,0.0271996516,0.0085972851,0.0617937725,-0.0257201646,0.0196187989,0.0574572127,-0.0181268882,-0.0046617056,0.0240572172,0.0455465587,0.064516129,-0.0714285714,-0.0684371808,0.0131233596,0,-0.0170721871,0.0447470817,0.0020718232,0.0478278198,-0.0025077741,0.0384615385,-0.039793076,0.0250569476,0.0899305216,-0.0121130552,0.0378282224,0,-0.0523076923,0.0043440487,0.0410771658,0.0491682662,0.05875,0.0478278198
20000110,-0.00891501,0.0069462393,-0.0158612493,-0.0029414319,0.0239916026,-1,-4.24398792766E-005,8.73408216311E-005,-0.0005503737,-7.51147993036E-005,0.0001699445,-1.12003461256E-005,7.16166465567E-006,4.72847087304E-005,0.0001754895,-0.0002982958,9.23248255858E-005,0.0001395494,3.38721198405E-006,-0.0001876745,-0.0005197107,0.0005799632,-9.09652313849E-005,-0.0006079727,0.0001960821,4.45142635598E-005,0.0004176317,0.0010883118,-7.34763525137E-005,0.0001023769,0.0001699445,-9.86179120299E-005,4.22831567085E-005,6.79036729074E-005,-0.0001071591,0.0001699445,-5.46155771814E-005,-0.0001600412,2.11030724919E-005,0.0001071591,0.000073426,6.91879312193E-005,3.36134679471E-005,9.05373955335E-005,0.000005719,0.0001699445,-4.07834801148E-005,0.0002678826,-0.0002183305,6.81030539802E-005,0.0001699445,-0.0003000342,-7.599647279E-005,-4.37099406576E-005,7.30281896744E-005,0.000107892,-1.8421400723E-005,0.0002251187,0.0002385099,0.0002259834,0.0002029115,-0.0004581924,0.0002087471,-0.0005263553,9.32076794389E-005,0.0001913079,-0.0004263407,0.0001249547,-0.0011294905,4.01417893377E-005,-0.0003878566,2.65094848468E-005,-0.0005730411,-0.000102052,8.39716385552E-005,-0.0004479932,0.0004271461,-2.62434996666E-005,-0.0004046276,0.0003512134,0.0002165615,-7.06276824176E-005,-0.0002855211,-0.0004752168,0.0008842302,0.0008543163,3.87108934334E-005,0.0001699445,0.0003406664,-0.0002775263,0.0001492263,-0.0003083337,0.0001950222,-0.0002146709,0.0005678752,-0.000080625,-0.0007293607,0.000291075,-0.0002083377,0.0001699445,0.0006930214,0.000126504,-0.0002408272,-0.0003217382,-0.0004175555,-0.0003083337,-0.0046214992,-0.0185154842,-0.0043772093,0.0239197531,-0.0032287823,0.0148663609,-0.0101879355,0,-0.0106535006,0.0172318973,-0.0038510911,-0.003030303,-0.0051553144,-0.0003863552,0.0024813896,0.0499321351,-0.0042754275,0.059371362,-0.0026206137,-0.0193247247,-0.01499388,-0.0112359551,-0.0118849432,0.067114094,-0.0143840288,0.0292307692,-0.0063094056,-0.0228601808,0.0308994292,0.0131578947,-0.0139763334,0.0060185185,-0.0410013096,-0.0009217243,0.0128030044,-0.0188302825,0.0528551203,0.0196953782,0.0056768559,0,0.0351782364,0.0031233732,-0.0028069139,0.0067405193,0.0130718954,0.0250735098,0.0045123091,0.0455806775,0.0143979058,-0.0028462998,-0.0568057526,0.0166440875,0.0069038768,-0.0028177369,0.0033076075,-0.0035775615,-0.0033388982,0.0665735661,0.0152304881,0.0551859923,-0.0290681498,-0.0013232899,0.0263157895,-0.0064069708,-0.0191424196,0,-0.0179655124,-0.0158805865,0,0.0814616418,-0.010031679,0.0162612138,0.0790057803,-0.0184615385,0.0093670777,-0.0476190476,-0.0169409487,0.0036363636,0.0476923077,0.008126935,0.0437823834,-0.0021876519,-0.0315919037,0.0502793296,0.0041350793,0.0380372765,0.0226267096,0.037037037,-0.0053874845,0.0066666667,0.0729035734,0.1042234332,0,0,-0.0357142857,-0.008650519,0.045526625,0.0223038693,0.037194674,0.0380372765
20000111,0.0010805941,0.0069462393,-0.0058656452,-0.0018608378,0.0219622132,1,0.0001388358,0.0002777756,0.0001363929,-0.0001465768,0.0001249086,-5.60428474742E-005,0.0001945001,9.26207615721E-005,0.0001991558,-7.96982118468E-005,0.0001311317,0.0001229238,0.0001441739,9.64843131706E-005,6.78068657905E-005,-0.0004067006,0.000135375,-0.0005010929,0.0001188269,0.000285868,0.0002425596,0.0002049803,0.0002114702,-0.0005785202,0.000236461,-0.0001996869,0.0001557148,0.0003212226,-0.0002163735,-3.89581857963E-005,0.0002323841,3.24355763869E-005,0.0005026339,0.000101838,-3.54092828116E-005,0.0002809236,-0.0004359304,-0.000104333,3.58522026201E-005,9.26207615721E-005,-0.0002591616,0.000061387,0.0001206899,2.52155684416E-005,-3.80981926763E-005,-0.0001581143,4.74976707589E-005,-0.000363186,-5.13582960195E-005,0.0001210838,0.0006606783,-7.38201132102E-005,0.000023582,0.0001207981,5.95446865997E-005,0.0001283964,0.0001260097,-0.0005731149,-5.96841189532E-005,-0.0004592392,0.0003833023,0.0001058537,-0.0001705371,0.0001566905,0.000284045,9.26207615721E-005,0.0002722759,0.0002514266,9.26207615721E-005,-0.0007219957,0.0001929376,-6.99913767683E-005,-0.000697437,0.0002772361,-0.00000105,0.0005688112,0.0002620302,5.62571252085E-005,-0.0003843023,1.13514117269E-005,-0.0003452031,0.0001144973,0.0004085398,-0.0004101725,0.00005127,-0.000287752,-0.0001336463,-0.0002777496,0.0001464956,2.59540949054E-005,-0.000636415,-0.0009496136,9.26207615721E-005,9.26207615721E-005,0.0004497636,0.000179126,-0.0003626455,-0.0001304179,-0.000279326,-0.000287752,-0.006964435,-0.0353923205,0.0141772177,-0.013564431,-0.0027764924,0.0175315568,-0.0044312318,0,0.0022658011,-0.0373040187,0,-0.0030395137,-0.0131666808,0.0022960663,-0.0082508251,0.0027813687,-0.0083615819,-0.0373626374,-0.0052549988,-0.0065685096,-0.0205032619,-0.0568181818,-0.0156381624,0.0754716981,-0.0145939485,0,-0.0079094654,-0.0141458107,-0.032264223,-0.0056080283,-0.00202492,-0.0059825127,0.0152428344,-0.0053225463,-0.0189617394,-0.0079014019,-0.0040340654,-0.0244656194,0.0026052974,0.0346715328,0.0054372451,0.0166061235,-0.0138518519,0.0100721938,-0.0258064516,0.0347854183,0.0223913621,-0.0259112109,0.0191397849,0,-0.0196018285,0.0309029761,-0.0068565401,0.005651398,-0.0032967033,0.008904208,-0.0106085985,-0.0091092739,-0.0150020003,-0.0196916723,0.0309108062,0.0013250433,0.0320512821,-0.0018055197,0,-0.0141406737,-0.0146353413,-0.008992838,-0.00269179,-0.048211995,0,-0.0320262705,-0.0160498854,0.0376175549,-0.0255416968,0.008,-0.0492368291,-0.0942028986,0.0279001468,-0.0404350608,-0.0156366344,-0.0114494519,-0.0238666855,-0.0638297872,-0.0253946465,-0.0677903994,0,0.0535714286,-0.0258333333,-0.020419426,-0.0376569038,-0.046267736,-0.0647989443,-0.0508474576,-0.1262626263,-0.017452007,0.0457272205,-0.0570261121,-0.0301693473,-0.0677903994
20000112,0.0028942369,0.0069462393,-0.0040520024,0.0010333992,0.0208234166,1,-4.14329331382E-005,0.0002428459,-0.0002528495,0.000024567,-8.33123590135E-005,-0.0002863929,-0.000066765,-0.0001110773,-0.0001337353,0.0002619629,-0.0001110773,-8.06821458818E-005,2.05895250783E-005,-0.0001340379,-0.000028569,-0.000138891,-2.74614634509E-005,0.0002625491,-5.85272944837E-005,-4.53921871134E-005,9.39553361658E-005,0.0004571045,4.53043417074E-005,-0.0008657943,3.48622027775E-005,-0.0001110773,-3.19826290754E-005,3.03808239777E-005,0.0002115649,-0.000054997,-9.08280825034E-005,-5.12521561068E-005,-0.0002635056,-5.78518195984E-005,7.85401115757E-005,-3.20632634683E-005,-7.07366282449E-005,0.0001335789,-0.0001371303,-0.0004577926,-0.0001654497,-0.0002771385,2.74412358586E-005,-0.0002117992,0.0001469872,-0.0004589315,-0.0003349909,0.0001480348,-0.0003024751,-0.0001110773,0.000084941,-0.000420107,-4.25118818161E-005,-0.0001675913,-7.81102496929E-005,-0.0002001194,-4.99129717699E-006,-1.99845438922E-005,3.89427200071E-005,8.58394398632E-005,-0.0004201853,-0.0001243277,-0.0004315901,-9.30220853425E-005,-0.0001110773,3.03294541358E-005,3.52761305332E-005,-2.11489022683E-005,-8.41593822562E-005,0.0003710427,-0.0001110773,0.0002091854,4.94215709197E-005,-0.0004872528,0.0001443397,-0.0001910773,0.000381291,0.0008309517,-0.0003900788,0.0002932733,4.5289061346E-005,3.41723621945E-006,0.0001275896,0.0005272206,0.0001428692,0.0005668267,-0.0001110773,-0.0006467916,0.0001472561,0.000093117,0.0002654918,0.0003516001,0.0005369122,0.0003973973,0.001151549,6.34427871481E-005,-0.0005683495,0.0004591838,0.0001906162,0.0005668267,0,0.0031152648,-0.0057864231,0,-0.0027842227,-0.0157745616,0.0133246943,0.0076530612,-0.0045213578,-0.01740921,-0.0012886598,0.0030487805,0.0019060508,0.0022908064,-0.0274542429,0.0055668412,-0.0015952598,0.0062836124,-0.0079241396,-0.0025430539,0.0260069775,0,0.0036740577,0.0292397661,0.020746888,-0.0463378176,0.0287728107,-0.0066225166,-0.0025646084,-0.0074205996,-0.0152177148,0.0027777778,0.0030281477,0.0080622146,0.0032643244,-0.001132625,0,-0.0263991552,-0.0082286704,-0.0229276896,-0.0054078414,-0.0066360388,0.0056335912,0.0099141161,0,0.0099572208,0.0409010465,-0.0036434571,0.0065414644,0.0033301618,-0.0156973772,0.0264680537,-0.0031864047,0.0034013605,-0.0005512679,-0.024911032,0,-0.0162907032,-0.0152304881,0,0.0103007455,0.0025447883,0,0.0049095607,-0.012490242,0.0238835269,-0.0176302028,-0.0108675964,0.0035987404,0.0076946038,-0.0101333333,-0.0135197727,-0.0325580382,-0.0090634441,0.0118823992,0.0582010582,-0.0575867426,-0.0126666667,-0.0357142857,-0.0274036538,0.008068583,0,-0.0030381944,0,0.0042253521,-0.004903695,-0.0209460124,-0.0508474576,0.0427715997,0.0033802817,-0.0130434783,-0.0245795602,-0.008661098,0,0.119460501,0.0088809947,0.017344497,-0.027295874,-0.0252301774,-0.004903695
20000113,0.0082534454,0.0082534454,0,0.0092868445,0.013456027,1,-1.36514036253E-005,-4.48040516004E-005,4.42128276002E-005,-1.36514036253E-005,1.41908237529E-005,0.0001440942,-0.0001468983,-0.000090182,3.15621740121E-005,0.0001604407,-7.64805687164E-007,-4.41392085034E-005,-3.27119112066E-005,-3.65594678366E-005,0.000260891,-6.931981522E-005,2.30119436922E-006,-7.64875274203E-005,0.00006559,1.17791354004E-005,-0.0002737212,-1.36514036253E-005,-0.000050392,-0.0003060491,-0.0002211203,0.0004497268,-0.0003013795,5.25737619376E-005,1.19946804149E-005,6.05545922192E-005,0.0001385257,-4.14291814031E-005,-4.39328805163E-005,-9.4273549744E-005,-4.62946473329E-005,-2.32515369273E-006,-1.36514036253E-005,0.0002503401,6.86353005756E-005,0.0002156255,0.000040427,0.000052709,-6.99873158915E-005,-0.0001127926,-1.36514036253E-005,-0.0001132236,-0.0004226619,2.27831673012E-005,-0.000079066,-0.000046953,0.0001433224,-0.0002783319,1.82126431086E-005,-0.000047665,-8.13872446323E-006,0.0002354589,-1.36514036253E-005,0.0001492556,0.0001386535,-1.36514036253E-005,-0.0001166589,-3.90992863615E-005,-1.36514036253E-005,-0.000062747,0.000111251,-0.0002524867,0.0001626506,9.50245608739E-005,-4.96388080338E-005,-9.05974418993E-005,8.7681929708E-005,0.0001215463,0.000311929,0.000076983,-0.0001324754,-0.000595662,0.000562216,0.0001130153,0.0003434915,0.0002603851,-9.43372331765E-005,-1.36514036253E-005,1.67305408191E-005,-1.36514036253E-005,-5.59049247521E-005,3.53855460602E-005,0.0001958087,0.0004948232,-0.0004413674,-4.74542205267E-005,0.0001167834,0.0002321442,7.29595768305E-005,-1.36514036253E-005,-0.0012082564,-0.0001024614,-0.0001870964,0.0002593073,0.0002386504,3.53855460602E-005,0.0163643164,0.0420979986,-0.0155202685,0.0045836516,-0.0023266636,-0.0277756166,0,0.0044303797,0.0158966265,0.0034292246,0,0.0030395137,0,0.0106659962,0.0076988879,0,0.0086738188,-0.0187230417,-0.0159748662,0.0066287975,0.0537867079,-0.0120481928,-0.0133987242,0.0511363636,0.0058161351,0.0376175549,0.001541865,0,0.0136471519,0.0038875598,0.0092717233,0.0175438596,0.0089797867,0.0106164626,-0.0032537032,0.0079733621,0.0801080108,0.0149132321,-0.0026200873,0,0.022655188,0,0.0139677323,0.0557045831,0,-0.0147885781,-0.0098114588,0.0279274469,0.013836478,-0.0028449502,0.0217546362,0.0618253778,0,-0.0082535004,-0.0033094319,0.0364963504,-0.006772009,0.0064860301,0.0154660434,0.0194034815,-0.0139055056,-0.0006091989,0.1771428571,0.0033427616,0.0027667984,-0.0046986884,0.0009374244,0.0018494781,-0.0031376065,0.0426314955,0.0172413793,0.0533418778,0.0721248002,-0.0091463415,-0.0141605146,-0.015625,0.1050664908,0.1775827144,0,0.0075409611,0.0092546273,0,0.0142214483,0.053030303,0.0021037868,0.0523301172,0.0414825231,0.0178571429,0.0307629204,0.0072992701,0.0462555066,0.0450928382,0.0431275666,-0.03125,0.0327022375,0.0088028169,-0.0020411876,0.0817142764,0.0228776773,0.0523301172
20000114,0.0078764828,0.0082534454,-0.0003769626,0.0171633273,0.022932223,1,0.000007026,-0.0002503108,0.0003258718,0.0001248326,0.0001939358,0.0004484253,0.0001706691,0.0001263653,1.17028763248E-005,0.0001363769,0.0001706691,0.000140274,0.0001706691,6.40091790862E-005,9.36802620283E-005,0.0001706691,0.000083931,0.0003578996,0.0003304178,0.0001043812,-0.0003671979,0.0002911511,0.0003046564,-0.0003406945,0.0001125078,-0.0002055064,0.0001552505,0.0001706691,3.41976224251E-005,0.0001317935,7.79519083694E-005,-4.76945507882E-006,8.0871274375E-005,6.45045154658E-005,0.0002032062,9.09355201021E-005,-0.000630411,2.15368203712E-005,0.00019687,0.0001706691,-5.58827389682E-005,0.0001706691,3.09918184366E-005,-0.0003863767,0.0001706691,0.0003185549,0.0002687837,-0.0001086053,3.23043615382E-005,0.0001991186,-4.68772209271E-005,-0.0004475846,0.0001706691,0.0002532041,0.0002037635,-0.0001942944,0.0002383892,0.0001058088,1.60087069884E-005,-2.33656739773E-005,0.0003097242,0.0001767611,-0.0016007594,0.0001372415,0.0001430012,0.000217656,0.0001612949,0.0001521744,0.0002020452,-0.0002556458,-1.74465169104E-006,-0.0003627496,-0.0005505789,0.0002621326,0.0003122743,0.0003269191,-0.0008799958,-0.001605158,0.0001706691,9.52595301147E-005,7.81228682758E-005,0.0001706691,2.84546587539E-005,-0.0003596339,0.0001496313,-0.000352632,-0.0002441561,-7.90228715902E-006,-0.0001369601,9.76764406825E-005,-0.0002918859,-0.0002802592,-0.0002606065,0.0004831691,-0.0001563532,0.000082641,0.000191081,-0.0006464736,-5.81076319922E-005,-0.000352632,0.0207010765,0.0248344371,0.0157649447,0.0091254753,0,0.0060019206,-0.0116760724,-0.0044108381,-0.0134124669,0.0142396051,0.0038709677,-0.003030303,-0.0109294296,-0.0165839667,0.0458404075,-0.0027388745,-0.002941842,0.0393063584,-0.0175870559,-0.0045589472,-0.0023467292,0.0243902439,0.0320738166,0.0702702703,-0.0173475098,0.0483383686,-0.0217269076,0.0066666667,-0.0657560976,0.0131069407,-0.0163316412,0.0054446461,0.0089346601,0.0087541144,0,-0.0022677357,-0.03125,0,-0.0083187391,0.0126353791,0.0110766504,-0.0030832477,-0.0096500921,-0.0527653133,0.0132450331,-0.0275193655,0.0067115472,-0.0212501377,0.0090984285,-0.002853067,0.0269899082,0.0420737561,-0.0031965903,0,0,0.015915493,0.0034090909,0.0150047664,-0.0190099055,0.0142665506,0.007524195,0,-0.0633178556,-0.0128139416,0.0098541585,0.0374459143,-0.0094406949,0.0127762242,0,0.0723179925,-0.0233050847,0.0694704632,-0.0694773973,0.0584615385,0.014363915,0.0317460317,0.0366981601,-0.0074541284,0.0281481481,-0.0505545349,0.0061957869,0.0277230163,0.010015739,-0.0107913669,0.011196641,0.0103322072,-0.0120551644,-0.0175438596,0.09948269,0,0.0105263158,-0.010786802,0,0.1059907834,0.0416666667,0.0087260035,0.1312445467,0.0045090406,0.0129487341,0.0103322072
20000118,-0.0109675657,0.0082534454,-0.0192210111,0.0061957616,0.0209297512,-1,-0.0001312403,-0.0001725739,-0.000081879,-1.54842591446E-005,7.57704937071E-005,1.57512875611E-005,0.0001925312,0.0001198789,0.0002098952,-6.66255571758E-005,3.70608162877E-005,0.0001060735,0.0001850648,0.0002416102,-0.0003826336,0.0001031592,0.0001051889,-0.0003172931,0.0002516411,0.00012136,9.92377861682E-005,-0.0001681319,-0.0002449677,-0.0006269322,0.0002492456,-0.0004076132,0.0002930396,9.10382704043E-006,0.0007333315,-5.52989135017E-005,0.0002390869,0.000021324,-1.35761070862E-005,-1.17706506307E-005,7.57704937071E-005,9.84478502773E-005,0.0003882705,7.57704937071E-005,0.0001589579,-5.05832969066E-005,-0.000034996,0.000106603,0.0001722714,0.0006034236,-5.66798374187E-005,0.0003509641,0.000008655,0.0002882719,-1.52137908256E-005,0.0001043012,-0.0001941286,-0.0003449671,0.0001077364,7.57704937071E-005,7.57704937071E-005,-8.33844358704E-005,4.16795846162E-005,-7.42771707352E-005,0.0002658695,-0.000066895,5.28543811972E-007,7.57704937071E-005,0.0007089491,0.0002039099,-2.27710908416E-005,-0.0002986886,0.0001701774,-5.19917478897E-005,7.57704937071E-005,-0.0006474094,0.0003088213,-0.0006189341,0.0007705445,-0.0005088449,-6.78686567199E-005,-0.0002416898,-0.0002912111,0.0001503118,-0.000205711,0.0005813158,1.38126250578E-005,-0.0002014597,-2.43868964775E-005,0.0001836842,-3.61959163699E-005,-2.7551578365E-005,0.0001963221,0.0002512091,-0.0009190564,7.57704937071E-005,-2.94926641876E-005,0.0001836385,7.57704937071E-005,-0.0009841373,-0.0003408962,-1.14895411969E-005,-0.001236675,3.06800874425E-005,-5.37168475973E-005,-2.7551578365E-005,0.0292951145,-0.0040387722,-0.0004801583,-0.009042954,-0.0027985075,-0.0073979795,-0.0147675171,-0.0075949367,0.0056645028,0.0140396855,-0.0038560411,0.0126646403,-0.0168397769,-0.0183966901,-0.0040584416,0,-0.0027235588,-0.002919293,-0.0220331047,0.0188281751,0.0167597765,0.0714285714,0.0191209525,0.0707070707,-0.0058845862,0.1167146974,-0.0237694487,0.0347682119,0.0012531328,-0.0055865922,-0.0415069801,-0.0081227437,-0.0088555388,-0.001735629,-0.0031784211,0.0034003866,-0.0240860215,-0.0267165375,0.0141280353,0.0106951872,-0.0083260298,0,-0.0237280571,0.0327606872,0.0413943355,0,-0.0249801164,-0.0241239004,-0.0362704918,-0.0028612303,-0.0650032878,0.0279102536,0.0069481561,-0.0111457869,-0.0033204206,0.0848468044,-0.0033975085,-0.0049213893,0.0155256288,-0.0207681722,0.0588043103,-0.0083307935,-0.0423614241,-0.0293354102,-0.0171740827,0.0406377696,0.0162097355,0.032485111,0,-0.0385376049,0.0509761388,-0.0081162065,-0.0674895076,0.0901162791,-0.0188662954,-0.0116923077,0.0335763622,-0.0450606586,-0.0093659942,0.0498781711,-0.007635468,0.004435919,-0.0059498513,-0.0363636364,-0.0173010381,-0.0343764223,-0.0195236236,0.0178571429,0.0133912414,-0.0105908584,0.04325,0.0230917255,-0.0287811534,-0.0333333333,0.1008,0.0173010381,-0.0090687277,0.0134664013,0.0412503785,-0.0343764223
