20000104,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
20000105,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
20000106,-0.00538948209302,-0.00538948209302,9.83877554713e+16,-1.0,-2.41999730551e+14,2.09928269335e+14,-3.43716111741e+15,2.0909643023e+14,2.1008337541e+14,2.08593908562e+14,-3.47948207129e+14,9.55219735052e+14,5.63279320681e+14,1.03714332904e+15,6.01794231389e+14,8.71348302271e+14,-1.77477913594e+15,-6.00203710742e+14,-1.18174735808e+15,1.16017531505e+15,1.99779623764e+14,-5.05878565287e+15,6.61255080487e+14,-1.81802390133e+14,1.13228376162e+15,8.46012592154e+15,-2.75123244134e+15,7.95159214571e+15,1.92866392324e+14,1.19764039443e+13,1.11744902711e+15,2.16257801558e+15,-2.09814198402e+14,-2.00739104957e+15,1.16539857668e+15,-3.99482502033e+14,2.15844300561e+14,4.80991773499e+13,-2.67073773127e+15,5.84367504062e+14,1.79247681229e+15,1.71681892738e+15,-9.13111812728e+14,1.95852674819e+14,7.92229897321e+14,2.00252160539e+15,1.88584282308e+15,-2.51994827849e+15,-2.60146737681e+15,-7.70442809899e+15,2.23759626636e+14,9.41116368362e+14,1.18640240651e+15,-3.13296567419e+14,1.16702977652e+15,2.10189980384e+14,1.33576781219e+15,-8.17486144482e+14,8.2175739619e+14,-1.45551876558e+15,2.10555707056e+14,-1.12018124729e+16,8.9840658475e+14,-9.28309556137e+15,1.40623795947e+14,6.57807070764e+14,-5.05167723582e+15,-3.49688797258e+14,2.06962716951e+14,9.9738881612e+14,1.96388081816e+14,2.07820924772e+15,2.02417850686e+14,8.85311109489e+14,1.67976759213e+15,-4.77853138019e+14,-6.18920432625e+14,4.43630578901e+13,-2.28054945761e+15,2.08866877136e+14,1.47874711875e+15,1.12664171859e+15,2.18416812899e+14,-7.66244316598e+15,1.73481555008e+15,-1.45691484322e+15,-2.13241406949e+15,2.1912015682e+15,-2.11926235573e+15,-1.32677981035e+15,1.56260714721e+15,2.08282751054e+14,-1.56289605513e+15,1.18137111476e+15,1.33063349481e+15,8.74228708855e+14,3.73937428106e+15,-1.15554083555e+15,-2.86679469394e+15,-2.72256024213e+15,5.99752762211e+15,2.38791120109e+15,-2.07462776605e+16,-1.32677981035e+15,
20000107,-0.014381332004,-0.0197708140971,9.10996084047e+16,-1.0,-1.27463758242e+15,-1.2339560943e+15,-2.2257718959e+15,-6.9457289429e+15,1.13265883639e+14,3.64586079611e+14,-1.87327317893e+15,-6.07091150157e+14,4.49144048202e+14,-6.10647219466e+15,1.16162926221e+14,1.15919778683e+14,-5.10237012973e+14,-5.80081430932e+15,4.47247748152e+13,2.14364757734e+15,1.18067597478e+14,-3.11034339606e+15,1.27752969942e+15,-1.88730305853e+15,1.21831476102e+14,-2.08120431176e+15,-5.28417689692e+15,8.24584216034e+14,1.27609118949e+14,-1.35095387525e+15,1.08837459366e+14,4.60048368653e+15,8.52329912367e+14,-4.83891826728e+14,4.85255719436e+13,-3.41811198987e+15,-2.11823759099e+15,1.18558615609e+14,8.7774477023e+14,1.27461896672e+14,2.38231591152e+14,-6.6011618214e+14,-5.77394891033e+14,2.10425918589e+15,-1.60139358139e+15,1.31882033968e+15,1.31593238934e+15,2.74744874983e+15,2.48395781342e+15,6.15694457022e+15,-4.62718713298e+14,6.46089225387e+14,1.2650692596e+14,6.31441170828e+14,3.79600343196e+14,1.29810078635e+14,1.35221764132e+15,1.41998966766e+14,1.18486590091e+14,-9.509428878e+14,7.7435241518e+14,-3.01748011784e+15,1.53376623769e+15,-2.33934711864e+15,-1.02575433943e+16,-1.9957814553e+14,-3.29918136823e+13,-2.87038111228e+14,1.0098386028e+15,-1.9655840068e+15,-3.94211039539e+15,-3.53089101709e+14,1.21348137316e+14,-4.82166767377e+15,2.4381854363e+15,6.63014422957e+14,-6.317651843e+15,5.3099094239e+15,-7.26158362459e+14,1.2004601176e+14,6.02185005343e+15,5.42262587257e+15,1.2414191556e+14,-3.44505312926e+14,-1.66533539955e+14,-2.77164523911e+15,1.79262416538e+14,1.48895783298e+15,4.88831947543e+14,6.74591958541e+14,7.12015398136e+14,-5.3488233693e+15,3.02852333946e+15,7.67068232707e+14,3.79045319032e+14,8.08725863758e+14,1.0595753941e+15,-1.56696220873e+15,7.64910710413e+15,1.59660247349e+15,-8.75889982912e+15,1.23339089518e+14,1.04320229496e+16,6.74591958541e+14,
20000110,0.00801432344456,-0.0117564906525,1.58012579395e+17,1.0,1.70566047127e+15,4.27639511819e+14,-3.98005995507e+15,-8.17023089519e+13,7.91186518522e+14,2.42237084651e+14,1.85368310126e+15,1.38876876619e+15,3.03316844745e+14,7.56452767923e+14,1.25820021114e+15,7.76838122167e+14,4.02183217127e+15,-1.12169727675e+15,5.38490870194e+14,-6.43874133109e+13,2.94234202653e+14,-1.33586721032e+16,2.67706326943e+15,8.13267849125e+14,3.44909003947e+15,9.48046104266e+14,-1.13563954412e+14,2.02741044478e+15,1.31793878573e+15,-2.98474120028e+15,9.60001774876e+14,-3.15864355092e+12,4.5556068931e+14,-2.91133120401e+14,1.77317832358e+15,-8.57447574146e+14,3.66063371755e+15,8.9717655098e+14,8.54613984025e+14,6.62961853727e+14,7.98439065762e+14,-2.28031051824e+14,7.17534483069e+14,7.92638033884e+14,-6.58020831301e+15,7.92666186488e+14,-3.16904175658e+14,-4.28532348608e+14,-3.99137609363e+15,-4.2136967601e+15,4.17236950377e+13,-1.04520519159e+15,2.60633484496e+15,1.87796937317e+15,1.52048968503e+15,-1.32374269873e+15,9.7926398929e+13,7.49773007534e+14,7.71542688665e+14,1.23905390158e+16,6.50578749044e+13,2.08644771436e+15,-1.27937614083e+15,6.74527106874e+14,-1.62120269682e+15,8.52743488567e+14,1.78719904376e+14,1.06496361247e+15,7.31994828766e+14,-5.31836104482e+13,-3.15261640712e+15,4.12636995611e+14,7.59700854444e+14,7.4656721655e+15,1.4959461805e+14,-3.06542107751e+15,2.50346401638e+15,4.25090669035e+15,-1.77208154647e+15,9.30018100572e+15,-1.12364767409e+16,-1.16509367335e+16,-7.83229586084e+15,-5.36716525088e+15,-4.2701302916e+14,2.40194499105e+15,8.37747996659e+14,-1.53606041081e+15,1.53275824963e+15,-1.35484067875e+15,5.70417967573e+14,1.14119535752e+14,-4.33526703537e+15,2.16783775295e+14,-1.39469027465e+15,2.10163782974e+14,6.53843944522e+15,-2.40863302286e+15,4.10466773688e+15,-7.97955714684e+14,-6.0221498654e+16,-7.70924545196e+14,1.17189801889e+16,-1.35484067875e+15,
20000111,0.0070444177346,-0.00471207291791,8.33394541737e+16,1.0,5.15089907282e+14,1.26819449438e+15,1.37092779745e+14,4.50149551215e+14,-3.80081475402e+14,-1.85318457491e+15,4.36109526118e+14,-3.88227302739e+14,-2.08462831095e+15,3.05102495055e+14,-3.93006792927e+14,-9.16064334843e+14,1.5140144828e+15,-9.60769697778e+14,-7.75593060084e+14,5.31981732748e+14,6.63696259011e+14,-4.37775936263e+15,1.65714870526e+15,-1.22459215121e+15,-3.67352118315e+14,6.95555204302e+15,2.58711516673e+15,-6.3711042638e+15,6.75459741618e+14,1.84246897592e+15,4.75135504063e+14,-4.32261913659e+14,-1.45425745807e+15,-6.22080190028e+13,4.04499030097e+14,1.95820221454e+14,1.74277038287e+14,-3.89888869523e+14,-3.90420828789e+14,-1.38274717561e+13,1.21597798478e+15,5.60651312695e+13,-4.16167324105e+14,-2.38956953915e+15,2.00242677939e+14,-3.87786995966e+14,-9.02822746277e+14,-4.48792613624e+14,4.49852796939e+15,-1.80818205888e+15,-1.4400158588e+15,1.25069983703e+14,1.3517257264e+15,2.13464350957e+14,7.1955281144e+14,2.48434846051e+14,-3.85345844154e+14,-9.80322074187e+14,2.15589023881e+14,-1.0494211328e+14,-3.82446703889e+14,-5.08402422588e+14,9.7911553562e+14,-4.43182037954e+15,-7.31770282379e+15,-3.88189582334e+14,-3.0680732161e+15,-7.26616441476e+13,1.39141856642e+15,-1.15703911043e+14,8.28533648146e+13,-4.11295919633e+14,1.0075016103e+14,1.46187005145e+15,2.39853016667e+15,4.80932774102e+15,-8.14853898791e+15,-2.1160917276e+15,-3.71750085562e+14,-9.42802428128e+15,5.00308875326e+15,-2.68685094575e+15,-5.42236849676e+15,2.90547611748e+14,5.84167907482e+14,1.25238964523e+15,8.23894297926e+14,4.79165105501e+15,3.63147870447e+14,-2.19221633925e+14,1.05290284791e+15,-2.25454049393e+15,-1.87948470297e+14,-1.80985339136e+15,1.27392297309e+15,2.10879416965e+15,5.4660115363e+15,-3.46191751358e+14,-1.32878314022e+15,3.9970042369e+14,-4.10901446497e+16,1.62390680673e+15,8.45226245405e+15,-2.19221633925e+14,
20000112,0.00359507448042,-0.00111699843748,1.69931143063e+17,1.0,5.19363871213e+14,-5.87257504422e+14,4.49778849156e+15,-2.4731631565e+15,5.24677261884e+14,1.3948721053e+13,6.11600710319e+13,2.68409286354e+13,6.9320784984e+15,8.31475537397e+13,-4.14048382591e+14,-4.88270785506e+14,-3.78600958784e+15,2.75186421055e+15,4.01993407319e+14,3.3872599711e+13,-9.89891630688e+14,-6.68748097467e+15,2.68515352723e+15,8.42324934671e+13,-8.72158454582e+14,9.67950702669e+13,1.99722977301e+15,-4.66099056509e+14,1.13740469873e+15,3.19737370623e+15,6.90096761985e+14,3.60458852512e+15,4.48838289274e+13,-3.07467553938e+14,2.97238228153e+14,-4.56806745441e+14,2.44873652298e+15,-1.24650288242e+14,-5.54568860748e+14,2.8905926371e+14,1.74447962095e+15,7.82062418091e+14,-4.55134690255e+14,4.80499307454e+13,1.92438142434e+15,5.42806453704e+13,-3.55269721739e+14,-1.87917628974e+15,6.86932405291e+13,-4.02083694543e+14,1.44801951458e+14,-2.45836242227e+14,-2.90685671504e+14,-4.0628117962e+13,-1.91791454945e+14,1.22919615518e+15,6.16820868196e+14,-1.05711194246e+15,-5.54487680247e+14,5.67593079232e+15,-1.22779979206e+15,-1.03868178615e+15,1.40078379745e+15,4.21400578933e+14,1.75550574779e+14,1.93197581271e+14,2.80765940091e+13,-5.82524499283e+14,5.06708407254e+13,-9.24250471064e+14,6.16146517377e+14,-2.20471834837e+15,-3.94958035578e+13,-8.29745646894e+15,1.42122244255e+15,9.19750068615e+14,-3.01549771193e+15,5.22987486861e+13,-6.43714242027e+15,-4.47118130485e+15,-1.63713955533e+16,-1.36032974735e+14,6.11058513327e+15,-2.27894827139e+12,-3.12059050128e+14,4.45457384418e+13,-8.05255808571e+14,3.69595816229e+14,-1.43089883473e+15,-4.71631097254e+14,-1.53162589536e+14,2.94307734379e+15,-2.56676072103e+15,1.81381892458e+13,-8.6753673282e+15,3.1062808568e+15,1.59608339585e+15,3.93193941269e+13,3.36324320783e+15,-3.25541868386e+15,8.04391426424e+16,1.02295680053e+15,-4.32338774208e+15,-4.71631097254e+14,
20000113,0.0180031694289,0.0168861709914,1.48032922245e+17,1.0,2.28830230302e+15,3.86451401693e+14,9.2865609543e+14,-5.80886921614e+15,7.90271372107e+14,1.83568406029e+15,1.00157199674e+15,9.23862113135e+14,3.71404664979e+15,9.71229888141e+14,2.50347745385e+14,1.39988361762e+15,1.28584847625e+14,-3.72834509797e+14,-5.28055420733e+14,1.08465667121e+15,9.38490958896e+14,-2.58631303632e+15,2.76028230604e+15,2.00701215909e+15,-2.42524989252e+15,1.08784038508e+15,5.87921032931e+14,-1.33927348698e+14,3.09168982128e+15,1.11282281881e+15,4.31270115566e+14,9.67014034268e+14,1.30526485575e+15,1.65728766456e+15,1.78992133347e+15,-6.87149031652e+14,8.81749092737e+14,2.51361034621e+14,-8.50580648122e+14,1.34215792187e+15,2.33804877821e+14,-7.32336473e+14,1.03134220218e+15,-3.12866545017e+15,-3.78559672883e+13,9.46400678549e+14,2.2927815883e+14,1.03358973158e+15,9.70916171914e+14,1.78270270238e+15,-6.86235086411e+15,1.22461506339e+15,1.81444432655e+15,1.45013457889e+15,-1.49716121725e+14,9.24687526072e+14,1.49142109606e+15,8.80901749636e+14,1.52419838536e+15,5.83058254646e+15,2.23479599418e+14,2.18593181145e+15,-4.57256523364e+14,1.13854316377e+15,1.20775947333e+15,1.01052740436e+15,1.26298580696e+15,1.68395505866e+15,-8.58241516611e+14,1.87693315847e+15,-7.72925078149e+15,-2.94804860662e+14,1.47915412383e+15,-6.95757250028e+15,4.91949014084e+15,1.22920161424e+15,6.00182492472e+15,-2.31399862776e+15,8.94255752113e+13,9.34831385308e+14,5.06281405985e+16,-5.90629741769e+15,-5.70115525713e+15,1.76205408619e+15,1.55784277288e+15,9.19963105155e+14,-1.21018068217e+15,3.24351152714e+15,-7.2300257266e+14,-8.17729652998e+14,1.02505912446e+15,1.5506641522e+15,-3.75529456736e+15,-7.91578637344e+13,3.06881170445e+14,1.23436065422e+15,-2.21504719113e+15,3.21703065752e+15,-2.07590572157e+16,-6.54489927783e+14,4.87467706737e+16,7.75346367507e+14,-2.72512742385e+16,-8.17729652998e+14,
20000114,-0.0275891501272,-0.0107029791358,1.63851304046e+17,-1.0,6.66811498045e+14,7.4571160743e+14,4.11875880901e+14,-5.30046693611e+14,1.10123561746e+15,-1.96092000147e+13,1.70448626216e+15,1.81698048757e+15,1.42020216695e+15,3.8086339556e+14,7.7660882861e+14,1.06862918741e+15,1.88941130769e+15,4.55151956393e+15,-4.28623864151e+15,6.71344492249e+13,8.66613646161e+14,-2.14536388448e+16,2.13529918344e+15,4.84572065513e+15,1.92042451081e+15,6.31812301589e+15,-9.51800465416e+15,-4.02329788216e+15,1.04970063346e+15,-3.08689410541e+15,3.02433378497e+15,1.0566303661e+15,1.45446440698e+15,1.69682447415e+15,9.03896030687e+14,-8.78719721081e+14,2.42886576138e+15,8.85734625789e+14,1.12050724432e+15,1.43970200501e+15,9.42772097517e+14,1.11240728616e+15,6.73145390744e+14,-3.16836906795e+15,1.174054256e+14,-1.39083276585e+14,2.84536945582e+15,4.04721454596e+15,4.2739915835e+15,7.28349530066e+15,1.3802455602e+14,6.21807450762e+15,-5.76324366692e+14,1.05729585737e+15,2.68205762852e+14,-7.66908222893e+15,4.00784908415e+14,7.74587498389e+14,4.77048536321e+14,-3.35759870691e+14,1.63436053242e+15,-5.70753249121e+14,-3.08060774794e+14,1.53120092164e+15,-8.14503028529e+15,1.10608024472e+15,5.35421656467e+15,1.89558253805e+15,-7.04376264283e+14,7.43540715867e+14,1.10803548139e+16,-6.53180699605e+15,5.28648880865e+14,-2.01730534538e+16,1.08288366077e+15,-4.57259262039e+14,1.63678361436e+14,-5.84998157188e+15,-1.4826724133e+15,3.8241876088e+14,2.6456337658e+16,-1.50261611737e+15,1.06664271945e+15,-2.05270162466e+15,2.55883063989e+15,-5.92383314214e+14,9.30823550465e+14,1.55740846736e+15,1.43201854237e+15,-3.40895639437e+15,6.39561758078e+14,5.98612503672e+15,-4.78221131205e+14,1.06072729803e+15,-5.21440637837e+14,3.95504344463e+14,3.97084977991e+15,-5.23790437752e+15,-9.31605243579e+15,-5.19500868699e+14,-5.81087628756e+16,6.96329456129e+14,-3.57486238646e+16,-3.40895639437e+15,
20000118,-0.0153215795486,-0.0260245586844,4.26733870233e+17,-1.0,-6.93367890949e+15,-2.24225070928e+14,-8.01875759305e+14,-1.59391027999e+15,-1.11616499734e+14,-6.34424472081e+14,1.96176128243e+14,-6.59771450164e+14,2.29322748731e+15,-6.46748514791e+14,-6.41119920925e+14,-1.16908006218e+15,3.50250416526e+15,1.12229282604e+15,6.69321077101e+14,-1.47983048757e+14,-3.90084205667e+14,-3.73640701372e+15,-5.2066951812e+15,-1.38612859015e+15,-6.12555886065e+14,-3.14694411053e+15,-3.92140138995e+14,2.63232817849e+16,-6.18968752828e+14,-2.99448208459e+13,1.99318003687e+15,-1.61586933514e+13,-1.15569580647e+16,2.08886315173e+15,-9.59320542845e+14,1.94350448839e+15,4.91120278855e+14,-6.14887642243e+14,-2.57715202614e+15,-1.08482065285e+15,-6.80935773835e+14,1.45545165539e+15,-2.05483132553e+15,-2.57115773883e+15,2.00857648098e+15,1.71578154133e+15,5.31517972775e+15,1.07314983558e+15,-4.53584975905e+15,4.82467434337e+15,8.4084766221e+14,9.41085756921e+14,-6.02264450704e+14,-1.1258431989e+15,3.93739137265e+14,-1.46355524972e+15,-1.17148822092e+15,3.33843840949e+14,-1.52573239955e+13,3.91922717499e+15,5.95221229522e+14,2.5090197616e+15,-1.27386303895e+15,1.95190976614e+15,-3.83768728829e+15,-2.62890716171e+14,6.25366003766e+15,-8.06227445347e+14,-1.90415747268e+15,4.84049672881e+14,2.24702281852e+15,9.23411230455e+14,-6.55794390866e+14,-1.09831392734e+15,-4.67925216004e+15,-2.76409063872e+15,1.31535850752e+15,-4.00191681855e+15,1.50604560164e+15,-6.07221387378e+14,-8.265294595e+15,-6.01973902588e+14,5.85938384123e+15,-5.130791921e+14,2.66822415507e+14,4.03057360276e+15,-5.68527064714e+14,3.37378434618e+15,1.40540721507e+14,6.3511646808e+15,1.66599428965e+15,-5.43330040583e+15,-2.13567809904e+15,-3.26087511335e+14,5.15917842915e+14,-1.65694515691e+15,4.30744502193e+13,-5.70446391748e+15,-1.17810053464e+16,5.60711131759e+14,-3.19821771642e+17,1.9177693099e+15,-4.69368887619e+15,6.3511646808e+15,
